"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YOL140W"	"23_421_2e54.1.A_5b3b3e8c08cc8fdeafb33c95"	"NA"	"NA"	23	421	"Wild"	"0.4668"
"YCL064C"	"4_327_1pwh.2.A_5b3a55d6d60c59466b4c7ddb"	"NA"	"NA"	4	327	"Wild"	"5e-04"
"YMR110C"	"17_495_4qgk.1.A_5b3dfca3a03a1b7dadc1cbab"	"NA"	"NA"	17	495	"Wild"	"0.3614"
"YGR282C"	"24_311_4wtp.1.A_5b3affa808cc8f3f95803bc3"	"NA"	"NA"	24	311	"Wild"	"NA"
"YOR128C"	"1_384_3k5i.1.A_5b3f038aa03a1ba44df3f09d"	"NA"	"NA"	1	384	"Wild"	"0.9221"
"YOR303W"	"199_353_2a9v.1.A_5b3b10509ffd1253dfa5bfa6"	"NA"	"NA"	199	353	"Wild"	"0.9197"
"YOR303W"	"5_376_5dot.1.A_5b3b10509ffd1253dfa5bfa2"	"NA"	"NA"	5	376	"Wild"	"0.7945"
"YHR001W"	"46_436_4ph7.1.A_5b3b74281a200b3f21b4acce"	"NA"	"NA"	46	436	"Wild"	"0.2889"
"YGL125W"	"1_599_6fcx.1.A_5b3fb3061a200b5dc2bb29f0"	"NA"	"NA"	1	599	"Wild"	"0.3533"
"YLR239C"	"73_285_1w66.1.A_5b3abb17732c1eb6ef2b4504"	"NA"	"NA"	73	285	"Wild"	"0.9783"
"YNR001C"	"42_474_1al6.1.A_5b3d0f60732c1e1783377b65"	"NA"	"NA"	42	474	"Wild"	"NA"
"YDR376W"	"14_486_1e6e.2.A_5b3d40f4732c1eadafafcd7d"	"NA"	"NA"	14	486	"Wild"	"0.7478"
"YDR376W"	"17_491_1e1m.1.A_5b3d40f4732c1eadafafcd79"	"NA"	"NA"	17	491	"Wild"	"0.0282"
"YGL256W"	"2_380_3owo.1.A_5b3aaf0cd60c59aa613c3d84"	"NA"	"NA"	2	380	"Wild"	"0.9972"
"YGR094W"	"146_1099_1ivs.2.B_5b47b3e4732c1e804d3049c0"	"NA"	"NA"	146	1099	"Wild"	"0.1804"
"YJL200C"	"26_787_1b0m.1.A_5b437f20732c1e9b6f777de1"	"NA"	"NA"	26	787	"Wild"	"0.9993"
"YLR395C"	"29_75_5wau.1.Y_5b241422afa3585bb32ba49c"	"NA"	"NA"	29	75	"Wild"	"0.1046"
"YDL243C"	"5_304_4xk2.1.A_5b3ab603732c1e8fd911db14"	"NA"	"NA"	5	304	"Wild"	"0.9584"
"YOR317W"	"165_698_5msc.1.A_5b4c278ec4494f621183497b"	"NA"	"NA"	165	698	"Wild"	"0.7022"
"YLR089C"	"109_591_3tcm.1.A_5b3f96f2732c1e5780c03841"	"NA"	"NA"	109	591	"Wild"	"NA"
"YER055C"	"13_297_1nh8.1.A_5b3b606d8fd6f9e84d7bb915"	"NA"	"NA"	13	297	"Wild"	"0.5611"
"YGR087C"	"2_559_2w93.1.B_5b3ed1739ffd129baaf7da2f"	"NA"	"NA"	2	559	"Wild"	"0.6766"
"YCL050C"	"3_321_4i5t.1.A_5b3ad6068fd6f9d55d0b4ba9"	"NA"	"NA"	3	321	"Wild"	"0.0219"
"YOL068C"	"55_494_4iao.1.A_5b3d5d043b85d160222adc20"	"NA"	"NA"	55	494	"Wild"	"0.356"
"YMR323W"	"1_433_5td9.1.B_5b3b7267732c1e22f8cee7b9"	"NA"	"NA"	1	433	"Wild"	"NA"
"YNR027W"	"7_312_2yxu.1.A_5b3ae92c732c1e1085839879"	"NA"	"NA"	7	312	"Wild"	"0.7377"
"YBR295W"	"553_1216_4bbj.1.A_5b4f8c2c9ffd12500522ee2b"	"NA"	"NA"	553	1216	"Wild"	"0.7371"
"YIR036C"	"2_258_3kzv.1.A_5b3d074a08cc8f8fc27735e5"	"NA"	"NA"	2	258	"Wild"	"0.9285"
"YPL088W"	"3_336_1qrq.1.A_5b3a81121a200bfb92de4926"	"NA"	"NA"	3	336	"Wild"	"0.3059"
"YBR126C"	"16_481_5huv.1.A_5b3d44e71a200b3bd5ca000b"	"NA"	"NA"	16	481	"Wild"	"0.9057"
"YLR244C"	"79_379_3s6b.1.A_5b3abea68fd6f9d34e93ffe8"	"NA"	"NA"	79	379	"Wild"	"0.198"
"YIL107C"	"136_604_4d4j.1.A_5b440d2bd60c59aa25581607"	"NA"	"NA"	136	604	"Wild"	"0.663"
"YIL107C"	"182_634_5hr5.1.A_5b440d2bd60c59aa25581603"	"NA"	"NA"	182	634	"Wild"	"0.4896"
"YDR148C"	"180_216_3dv0.1.E_5b3cafd2a03a1b174a0f4b2f"	"NA"	"NA"	180	216	"Wild"	"0.1873"
"YDR148C"	"235_461_1c4t.1.A_5b3cafd2a03a1b174a0f4b2b"	"NA"	"NA"	235	461	"Wild"	"NA"
"YFR030W"	"643_1035_4y7c.2.A_5b470f7c3b85d158e5b07367"	"NA"	"NA"	643	1035	"Wild"	"0.0547"
"YEL070W"	"12_500_1m2w.1.A_5b3d5ae008cc8fd45b5aa68c"	"NA"	"NA"	12	500	"Wild"	"NA"
"YGR010W"	"156_383_1kku.1.A_5b3ad81908cc8f37ea112192"	"NA"	"NA"	156	383	"Wild"	"NA"
"YDR410C"	"16_239_5v7p.1.A_5b3d7bb7732c1ecc74846324"	"NA"	"NA"	16	239	"Wild"	"0.016"
"YLR172C"	"1_267_3i4t.1.A_5b3b4ffba03a1b8dbacf1657"	"NA"	"NA"	1	267	"Wild"	"0.5879"
"YBR145W"	"5_351_5yat.1.A_5b3a52fd732c1ef22aa26821"	"NA"	"NA"	5	351	"Wild"	"0.7692"
"YJR155W"	"4_262_4xk2.1.A_5b3b9616732c1ef08d845c5a"	"NA"	"NA"	4	262	"Wild"	"0.9307"
"YOR374W"	"33_518_4wj9.1.A_5b3d925f08cc8f274b1f27e9"	"NA"	"NA"	33	518	"Wild"	"0.0618"
"YDR038C"	"14_1052_5mpm.1.A_5b47a739a03a1b51eca84e17"	"NA"	"NA"	14	1052	"Wild"	"NA"
"YPL006W"	"367_552_5kwy.1.B_5b4e3d74a03a1bcd3f3d218b"	"NA"	"NA"	367	552	"Wild"	"NA"
"YNR012W"	"281_500_1jlr.1.B_5b3d5771732c1ea7f0f015a1"	"NA"	"NA"	281	500	"Wild"	"0.3817"
"YNR012W"	"55_259_1ufq.1.B_5b3d5771732c1ea7f0f0159d"	"NA"	"NA"	55	259	"Wild"	"0.2635"
"YKL106W"	"17_447_2cst.1.A_5b3bafcd1a200b6e93af20d5"	"NA"	"NA"	17	447	"Wild"	"0.0471"
"YGL167C"	"24_942_3wgu.2.A_5b4625d21a200b58fed83f7f"	"NA"	"NA"	24	942	"Wild"	"0.5654"
"YPR006C"	"37_555_5e9g.1.A_5b3f1e379ffd12e8fd1b4f58"	"NA"	"NA"	37	555	"Wild"	"0.4147"
"YJL130C"	"19_1487_5dou.1.A_5b2500027aaa0d62c8706713"	"NA"	"NA"	19	1487	"Wild"	"0.264"
"YJL130C"	"1898_2210_5nnn.1.A_5b2500017aaa0d62c870670f"	"NA"	"NA"	1898	2210	"Wild"	"NA"
"YAL061W"	"4_374_3ip1.1.A_5b3b2b50d60c59c8c3872a2e"	"NA"	"NA"	4	374	"Wild"	"0.8661"
"YHL011C"	"5_315_2h07.1.B_5b3adb459ffd129a1c1c7ae3"	"NA"	"NA"	5	315	"Wild"	"NA"
"YDR538W"	"56_239_1sbz.1.A_5b3d6b1808cc8f96f00039f6"	"NA"	"NA"	56	239	"Wild"	"NA"
"YPR192W"	"9_276_2w2e.1.A_5b3b3840d60c595f6b8c3b41"	"NA"	"NA"	9	276	"Wild"	"0.2201"
"YGL119W"	"116_499_4ped.1.A_5b3d590fd60c59f0f90e3427"	"NA"	"NA"	116	499	"Wild"	"0.0562"
"YMR105C"	"4_569_5vg7.1.A_5b3ef65b732c1ea9a374bd11"	"NA"	"NA"	4	569	"Wild"	"0.0437"
"YBR084W"	"345_975_5a4j.1.A_5b4677323b85d1dc3d256841"	"NA"	"NA"	345	975	"Wild"	"0.6759"
"YBR084W"	"33_323_4a5o.1.A_5b4677323b85d1dc3d25683d"	"NA"	"NA"	33	323	"Wild"	"0.8412"
"YPL028W"	"5_396_6aqp.1.A_5b3ae3e01a200bcaf14074ba"	"NA"	"NA"	5	396	"Wild"	"0.7589"
"YDL205C"	"4_323_5m6r.1.A_5b3abc41732c1e00950b6785"	"NA"	"NA"	4	323	"Wild"	"0.2411"
"YKL026C"	"2_161_2v1m.1.A_5b41a44b08cc8fe35c64b9b1"	"NA"	"NA"	2	161	"Wild"	"0.3427"
"YNL141W"	"7_345_3rys.1.A_5b3a680c08cc8f7cd162155d"	"NA"	"NA"	7	345	"Wild"	"0.8724"
"YPL061W"	"16_499_5fhz.1.A_5b3d5701a03a1bd26b5456dc"	"NA"	"NA"	16	499	"Wild"	"0.4071"
"YHR137W"	"18_509_3ath.1.A_5b3d7f7408cc8f7a1b52accf"	"NA"	"NA"	18	509	"Wild"	"0.2756"
"YHR137W"	"11_510_4je5.1.A_5b3d7f7408cc8f7a1b52accb"	"NA"	"NA"	11	510	"Wild"	"0.6942"
"YEL047C"	"5_466_5glg.1.A_5b3cf006732c1ea549d868c9"	"NA"	"NA"	5	466	"Wild"	"0.3287"
"YBR281C"	"429_878_2zog.1.A_5b451acba03a1bc290e876e8"	"NA"	"NA"	429	878	"Wild"	"0.6328"
"YGR012W"	"45_391_5jjc.1.A_5b3ad391d60c59389f2fb533"	"NA"	"NA"	45	391	"Wild"	"0.9336"
"YHR144C"	"163_302_1vq2.1.A_5b3b08c508cc8f29cb803751"	"NA"	"NA"	163	302	"Wild"	"NA"
"YEL011W"	"13_699_3aml.1.A_5b41ee82d60c5974dc0cf72c"	"NA"	"NA"	13	699	"Wild"	"0.8073"
"YEL011W"	"25_700_5clt.1.A_5b41ee82d60c5974dc0cf728"	"NA"	"NA"	25	700	"Wild"	"0.8071"
"YER178W"	"59_407_2ozl.1.A_5b3b3497d60c59995f7e3b38"	"NA"	"NA"	59	407	"Wild"	"NA"
"YDL219W"	"1_149_5j61.4.B_5b42f9313b85d15bcaf5be04"	"NA"	"NA"	1	149	"Wild"	"NA"
"YOR120W"	"10_305_5hnu.1.B_5b45a1a1c4494f71b1fc9174"	"NA"	"NA"	10	305	"Wild"	"0.6728"
"YDL131W"	"26_406_3mi3.1.A_5b3b8c1b3b85d1d00ead33c0"	"NA"	"NA"	26	406	"Wild"	"NA"
"YDL131W"	"35_404_3a9i.1.A_5b3b8c1b3b85d1d00ead33bc"	"NA"	"NA"	35	404	"Wild"	"NA"
"YLR058C"	"17_467_5v7i.1.A_5b3cec819ffd12fa3e21316b"	"NA"	"NA"	17	467	"Wild"	"0.0573"
"YLR070C"	"5_355_3qe3.1.A_5b3a46849ffd12f6c9e8e8cc"	"NA"	"NA"	5	355	"Wild"	"0.1509"
"YLL001W"	"4_388_3w6n.1.B_5b4480ec8fd6f99b1bb5c181"	"NA"	"NA"	4	388	"Wild"	"0.7999"
"YEL029C"	"2_312_1lhr.1.B_5b3b0a5e732c1ee3ba2b35be"	"NA"	"NA"	2	312	"Wild"	"0.3009"
"YER073W"	"32_517_4wj9.1.A_5b3d988108cc8fdb029bb212"	"NA"	"NA"	32	517	"Wild"	"0.5522"
"YDR272W"	"1_274_1qh5.1.A_5b3ca5c78fd6f993c3ab0834"	"NA"	"NA"	1	274	"Wild"	"0.1622"
"YBL068W"	"13_321_2h07.1.B_5b3ac0e0732c1eee35dcac51"	"NA"	"NA"	13	321	"Wild"	"0.7443"
"YML125C"	"62_301_2eix.1.A_5b3b08a41a200b0540977a36"	"NA"	"NA"	62	301	"Wild"	"0.0706"
"YKL088W"	"308_503_1mvl.1.A_5b3f0225a03a1b8ae4bbe95b"	"NA"	"NA"	308	503	"Wild"	"NA"
"YML126C"	"48_490_2p8u.1.A_5b504768c4494f1942c3337d"	"NA"	"NA"	48	490	"Wild"	"0.7393"
"YDR242W"	"54_549_2wj1.1.A_5b3e787a08cc8f8e85b1df12"	"NA"	"NA"	54	549	"Wild"	"0.0124"
"YDL166C"	"8_175_5jzv.1.A_5b3fb80ad60c5938040c4a7a"	"NA"	"NA"	8	175	"Wild"	"0.4695"
"YDL166C"	"8_176_4cvn.1.A_5b3fb80ad60c5938040c4a76"	"NA"	"NA"	8	176	"Wild"	"0.1793"
"YBR229C"	"27_899_5dkx.1.A_5b46324b1a200bfe2577c2c2"	"NA"	"NA"	27	899	"Wild"	"0.7807"
"YBR229C"	"21_954_5dkx.1.A_5b46324b1a200bfe2577c2be"	"NA"	"NA"	21	954	"Wild"	"0.1583"
"YFL059W"	"3_282_3fem.1.A_5b3b5aa208cc8f0dbe44ca99"	"NA"	"NA"	3	282	"Wild"	"NA"
"YDL178W"	"s5"	"NA"	"NA"	61	530	"Wild"	"0.3623"
"YBR278W"	"s6"	"NA"	"NA"	6	93	"Wild"	"NA"
"YOR311C"	"s7"	"NA"	"NA"	164	220	"Wild"	"NA"
"YBR183W"	"s8"	"NA"	"NA"	262	313	"Wild"	"0.1171"
"YKL087C"	"s9"	"NA"	"NA"	163	188	"Wild"	"NA"
"YGR147C"	"s10"	"NA"	"NA"	98	129	"Wild"	"NA"
"YOR081C"	"s11"	"NA"	"NA"	143	224	"Wild"	"NA"
"YBR042C"	"s12"	"NA"	"NA"	308	334	"Wild"	"NA"
"YJL011C"	"1_160_2ckz.2.A_5a5bd605c730d4324f99a9f2"	"NA"	"NA"	1	160	"Wild"	"0.7521"
"YDL150W"	"274_422_5fj9.1.A_59c98ab61405506a4858aded"	"NA"	"NA"	274	422	"Wild"	"0.6492"
"YPR010C"	"674_1097_4g7h.1.C_5b4f2c779ffd1292cb557f3e"	"NA"	"NA"	674	1097	"Wild"	"NA"
"YPR010C"	"11_1203_5m5w.1.B_5b4f2c779ffd1292cb557f3a"	"NA"	"NA"	11	1203	"Wild"	"0.3869"
"YBR248C"	"1_552_1jvn.1.A_5b3e90241a200bc10444e4a6"	"NA"	"NA"	1	552	"Wild"	"0.6238"
"YGR180C"	"3_325_1sms.1.A_5b3a73031a200b0c31210a92"	"NA"	"NA"	3	325	"Wild"	"0.8951"
"YDL045C"	"1_304_2wsi.1.A_5b3b2dc3a03a1b42a579b9e1"	"NA"	"NA"	1	304	"Wild"	"0.5226"
"YER070W"	"1_746_3paw.2.A_5b4540163b85d197f048f3e2"	"NA"	"NA"	1	746	"Wild"	"0.0212"
"YER070W"	"15_796_1zyz.3.C_5b4540163b85d197f048f3dd"	"NA"	"NA"	15	796	"Wild"	"0.0326"
"YBL035C"	"188_676_4y97.1.A_5b41f15d08cc8f2e30c701ce"	"NA"	"NA"	188	676	"Wild"	"0.6236"
"YBL035C"	"201_673_4y97.1.A_5b41f15d08cc8f2e30c701ca"	"NA"	"NA"	201	673	"Wild"	"0.6228"
"YBL035C"	"248_705_3flo.1.A_5b41f15d08cc8f2e30c701c6"	"NA"	"NA"	248	705	"Wild"	"0.4437"
"YGR185C"	"8_356_2dlc.1.B_5b3ad765d60c59001d5f9339"	"NA"	"NA"	8	356	"Wild"	"0.9866"
"YJR019C"	"13_116_1tbu.1.B_5a7c2fcb7aaa0db42362c70b"	"NA"	"NA"	13	116	"Wild"	"NA"
"YOR323C"	"1_435_1vlu.2.A_5b3c94b2a03a1b0f84bfe9e1"	"NA"	"NA"	1	435	"Wild"	"0.2917"
"YOR323C"	"2_426_4i1w.1.A_5b3c94b2a03a1b0f84bfe9dd"	"NA"	"NA"	2	426	"Wild"	"0.3574"
"YGR043C"	"12_333_3cq0.1.A_5b3aa92a9ffd125c5af2b82b"	"NA"	"NA"	12	333	"Wild"	"0.063"
"YPL188W"	"27_408_3afo.1.A_5b3b1ab79ffd1256a5bcd1b6"	"NA"	"NA"	27	408	"Wild"	"0.8195"
"YPR118W"	"221_411_1w2w.1.B_5b3b12279ffd12c34fa3f944"	"NA"	"NA"	221	411	"Wild"	"0.3977"
"YPR118W"	"2_401_4ldr.1.A_5b3b12269ffd12c34fa3f940"	"NA"	"NA"	2	401	"Wild"	"0.0336"
"YNL267W"	"700_1063_4bfr.1.A_5b47603b1a200b978b7a5fd3"	"NA"	"NA"	700	1063	"Wild"	"0.8314"
"YAL035W"	"402_1002_3wbk.1.A_5b46c0b88fd6f95d9d5dc34f"	"NA"	"NA"	402	1002	"Wild"	"0.7079"
"YAL035W"	"402_1002_3wbk.2.A_5b46c0b88fd6f95d9d5dc34b"	"NA"	"NA"	402	1002	"Wild"	"0.6852"
"YAL035W"	"401_1002_3wbi.1.A_5b46c0b78fd6f95d9d5dc347"	"NA"	"NA"	401	1002	"Wild"	"0.6767"
"YLR351C"	"2_282_1f89.1.A_5b3b7c861a200bf063cf52d2"	"NA"	"NA"	2	282	"Wild"	"0.9032"
"YPL023C"	"2_655_6fcx.1.A_5b40fa1d9ffd1242f674adb8"	"NA"	"NA"	2	655	"Wild"	"0.56"
"YBR153W"	"8_242_4ha7.1.A_5b3d6682732c1e179216d2ba"	"NA"	"NA"	8	242	"Wild"	"0.6968"
"YKL085W"	"18_333_1emd.1.A_5b3aa33308cc8f413610d751"	"NA"	"NA"	18	333	"Wild"	"0.8521"
"YBL045C"	"27_457_1kyo.1.A_5b3c96a08fd6f9fb85183c47"	"NA"	"NA"	27	457	"Wild"	"0.2958"
"YJR131W"	"34_549_1dl2.1.A_5b3e763b3b85d15b734778b9"	"NA"	"NA"	34	549	"Wild"	"0.6074"
"YPL015C"	"1_293_2od2.1.A_5b3a49cd1a200b0aa4dde924"	"NA"	"NA"	1	293	"Wild"	"0.4569"
"YOR116C"	"2_1452_6eu1.1.A_5b243ee8a52be78bca9a5684"	"NA"	"NA"	2	1452	"Wild"	"0.0326"
"YKL182W"	"5_2050_3hmj.1.D_5b24e53e573f2050d9c246ff"	"NA"	"NA"	5	2050	"Wild"	"0.336"
"YJL002C"	"25_474_6ezn.1.A_5b3d074a08cc8f8fc27735b5"	"NA"	"NA"	25	474	"Wild"	"0.579"
"YBR097W"	"1068_1454_5wlc.25.A_5b243f72a52be78bca9a5c54"	"NA"	"NA"	1068	1454	"Wild"	"0.699"
"YKR076W"	"11_370_5lkb.1.A_5b3a832e732c1e86e50161f1"	"NA"	"NA"	11	370	"Wild"	"0.9989"
"YPR035W"	"21_366_3fky.1.A_5b3a8e0f08cc8fd9885871e3"	"NA"	"NA"	21	366	"Wild"	"0.0683"
"YGL156W"	"706_839_3blc.1.A_5b4784db732c1ebdcd1915a7"	"NA"	"NA"	706	839	"Wild"	"0.9433"
"YBR299W"	"6_582_3axh.1.A_5b3f5bae9ffd12d5a8d83233"	"NA"	"NA"	6	582	"Wild"	"NA"
"YDL100C"	"5_350_3h84.1.A_5b3a4772732c1ecadf18ced8"	"NA"	"NA"	5	350	"Wild"	"0.0118"
"YBR213W"	"1_273_1kyq.1.B_5b3ca7c21a200bbab3233fa9"	"NA"	"NA"	1	273	"Wild"	"0.3809"
"YBR213W"	"10_186_4d7a.1.A_5b3ca7c21a200bbab3233fa5"	"NA"	"NA"	10	186	"Wild"	"0.3194"
"YDR483W"	"104_442_1s4p.1.A_5b3b910f1a200b7b834817e4"	"NA"	"NA"	104	442	"Wild"	"0.1936"
"YAL038W"	"2_500_1a3w.1.A_5b3d5608a03a1ba49e92f039"	"NA"	"NA"	2	500	"Wild"	"0.2325"
"YDR173C"	"25_355_2if8.2.A_5b3a443d3b85d1ffb10b3972"	"NA"	"NA"	25	355	"Wild"	"0.7046"
"YOR136W"	"20_369_3blx.1.B_5b3a80b49ffd12fd41bc381d"	"NA"	"NA"	20	369	"Wild"	"NA"
"YOR136W"	"37_369_4aj3.1.A_5b3a80b49ffd12fd41bc3819"	"NA"	"NA"	37	369	"Wild"	"NA"
"YER175C"	"2_299_3g5t.1.A_5b3b5314d60c59f03bedf5cc"	"NA"	"NA"	2	299	"Wild"	"0.2346"
"YER175C"	"38_246_6b39.1.A_5b3b5314d60c59f03bedf5c8"	"NA"	"NA"	38	246	"Wild"	"0.5773"
"YER175C"	"11_299_5jgl.2.A_5b3b5314d60c59f03bedf5c4"	"NA"	"NA"	11	299	"Wild"	"0.2569"
"YOR391C"	"4_237_3mii.1.A_5b3d8892732c1e20df3c8f57"	"NA"	"NA"	4	237	"Wild"	"NA"
"YHR007C"	"6_530_5eqb.1.A_5b3de5f38fd6f907b51d5ed3"	"NA"	"NA"	6	530	"Wild"	"0.572"
"YPR036W"	"1_477_5voz.1.P_5b3d0ca19ffd1220b01a8a0b"	"NA"	"NA"	1	477	"Wild"	"0.0393"
"YPR036W"	"2_478_1ho8.1.A_5b3d0ca19ffd1220b01a8a07"	"NA"	"NA"	2	478	"Wild"	"0.0367"
"YPR036W"	"2_476_5d80.1.G_5b3d0ca19ffd1220b01a8a03"	"NA"	"NA"	2	476	"Wild"	"0.0342"
"YGL148W"	"8_369_1qxo.1.B_5b3a9b35d60c5957af7310ca"	"NA"	"NA"	8	369	"Wild"	"NA"
"YGL148W"	"1_370_1r52.1.A_5b3a9b35d60c5957af7310c6"	"NA"	"NA"	1	370	"Wild"	"NA"
"YFR044C"	"1_480_4g1p.1.A_5b3d1a071a200b7e5aa590e7"	"NA"	"NA"	1	480	"Wild"	"0.4767"
"YDR440W"	"372_508_3p2k.1.A_5b3f4c2aa03a1bd5a087a8c5"	"NA"	"NA"	372	508	"Wild"	"0.7842"
"YDR440W"	"176_582_1u2z.3.A_5b3f4c29a03a1bd5a087a8c1"	"NA"	"NA"	176	582	"Wild"	"0.8065"
"YPR160W"	"27_901_1ygp.1.A_5b4573c79ffd12aba55cbeef"	"NA"	"NA"	27	901	"Wild"	"0.0026"
"YFR053C"	"15_485_3b8a.1.A_5b3d24ad9ffd123f9c2df6e1"	"NA"	"NA"	15	485	"Wild"	"0.9959"
"YLR240W"	"4_875_5dfz.1.B_5b450c283b85d1a58dfed862"	"NA"	"NA"	4	875	"Wild"	"0.2416"
"YIR037W"	"2_162_3cmi.1.A_5b41e7aca03a1ba914c20c7b"	"NA"	"NA"	2	162	"Wild"	"0.401"
"YJL168C"	"40_266_5v22.1.A_5b4283bf8fd6f9b12f9ad95e"	"NA"	"NA"	40	266	"Wild"	"0.8038"
"YDR530C"	"1_316_4i5t.2.A_5b3ac52b9ffd12287fed993f"	"NA"	"NA"	1	316	"Wild"	"0.5493"
"YKL067W"	"2_153_3b54.1.A_5b42b101732c1e031a98ebfd"	"NA"	"NA"	2	153	"Wild"	"0.4694"
"YNL256W"	"296_824_2bmb.1.A_5b43ff138fd6f9427548bef3"	"NA"	"NA"	296	824	"Wild"	"0.6424"
"YGL248W"	"1_369_4ojv.1.A_5b3a8060a03a1b9857357315"	"NA"	"NA"	1	369	"Wild"	"0.1317"
"YBL080C"	"26_539_3ip4.1.B_5b3e3cd308cc8ffdc858626d"	"NA"	"NA"	26	539	"Wild"	"0.8056"
"YBL080C"	"31_523_3ip4.1.B_5b3e3cd308cc8ffdc8586269"	"NA"	"NA"	31	523	"Wild"	"0.8464"
"YPL069C"	"1_335_2z7i.1.A_5b3a9ecfa03a1be52d75e346"	"NA"	"NA"	1	335	"Wild"	"0.0869"
"YHR037W"	"43_565_4oe4.1.E_5b3f1eea1a200b92eced0411"	"NA"	"NA"	43	565	"Wild"	"0.0937"
"YHR037W"	"28_574_3v9h.1.A_5b3f1eea1a200b92eced040d"	"NA"	"NA"	28	574	"Wild"	"0.2701"
"YMR020W"	"6_508_1yy5.1.A_5b3d6dec1a200bbfc84eb904"	"NA"	"NA"	6	508	"Wild"	"0.1352"
"YIL020C"	"2_261_2agk.1.A_5b3d11a13b85d1a03cf28b3f"	"NA"	"NA"	2	261	"Wild"	"0.3742"
"YDR428C"	"1_261_1vkh.1.A_5b3d113aa03a1b52191b11ed"	"NA"	"NA"	1	261	"Wild"	"0.7701"
"YHR119W"	"244_483_4pkd.1.B_5b4777caa03a1b57b362dbbc"	"NA"	"NA"	244	483	"Wild"	"0.3802"
"YHR119W"	"911_1080_2w5y.1.A_5b4777caa03a1b57b362dbb8"	"NA"	"NA"	911	1080	"Wild"	"NA"
"YDR294C"	"131_579_3mc6.1.A_5b3f79a78fd6f96bb7e904e6"	"NA"	"NA"	131	579	"Wild"	"0.5889"
"YFL058W"	"4_338_4h6d.1.A_5b3a8b753b85d1269583cc0d"	"NA"	"NA"	4	338	"Wild"	"NA"
"YFL058W"	"6_164_3s4u.1.A_5b3a8b753b85d1269583cc09"	"NA"	"NA"	6	164	"Wild"	"NA"
"YPL262W"	"27_485_1yfm.1.A_5b3d2ec89ffd12413877fdd2"	"NA"	"NA"	27	485	"Wild"	"0.2514"
"YOR168W"	"215_809_4h3s.1.A_5b43ca4a08cc8f1c1af1fea6"	"NA"	"NA"	215	809	"Wild"	"0.0976"
"YOR168W"	"252_583_2dxi.2.B_5b43ca4a08cc8f1c1af1fea2"	"NA"	"NA"	252	583	"Wild"	"0.0041"
"YOR168W"	"1_806_4ye6.1.A_5b43ca4a08cc8f1c1af1fe9e"	"NA"	"NA"	1	806	"Wild"	"0.1871"
"YER010C"	"2_233_2c5q.1.A_5b3d94a13b85d184de7db393"	"NA"	"NA"	2	233	"Wild"	"0.9736"
"YER163C"	"5_232_5hwi.1.A_5b3da819732c1ecb30ac93e4"	"NA"	"NA"	5	232	"Wild"	"0.0928"
"YKR043C"	"3_271_3lg2.1.A_5b3cdb911a200b8d4b380d5a"	"NA"	"NA"	3	271	"Wild"	"0.5023"
"YCR053W"	"2_512_1kl7.1.A_5b3d831b08cc8f146580b365"	"NA"	"NA"	2	512	"Wild"	"0.0441"
"YDR373W"	"14_171_2jt0.1.A_5b402d63a03a1be52f3fba2b"	"NA"	"NA"	14	171	"Wild"	"NA"
"YDR373W"	"14_171_1dtl.1.A_5b402d63a03a1be52f3fba27"	"NA"	"NA"	14	171	"Wild"	"NA"
"YDR373W"	"14_171_1aj4.1.A_5b402d63a03a1be52f3fba23"	"NA"	"NA"	14	171	"Wild"	"NA"
"YDR373W"	"14_171_2jtz.1.A_5b402d63a03a1be52f3fba1f"	"NA"	"NA"	14	171	"Wild"	"NA"
"YOL055C"	"2_551_3rm5.1.A_5b3e87b408cc8f8679cce8e9"	"NA"	"NA"	2	551	"Wild"	"0.7453"
"YGR240C"	"205_980_3o8o.1.A_5b469438d60c59ce7b3e2bf7"	"NA"	"NA"	205	980	"Wild"	"0.5721"
"YGR240C"	"202_971_4xyk.1.A_5b469438d60c59ce7b3e2bfb"	"NA"	"NA"	202	971	"Wild"	"0.5654"
"YGR240C"	"10_976_3opy.1.A_5b469438d60c59ce7b3e2c00"	"NA"	"NA"	10	976	"Wild"	"0.7586"
"YGR240C"	"5_975_3opy.1.B_5b469438d60c59ce7b3e2c08"	"NA"	"NA"	5	975	"Wild"	"0.7421"
"YGR240C"	"201_648_2f48.1.A_5b469438d60c59ce7b3e2c04"	"NA"	"NA"	201	648	"Wild"	"0.5769"
"YNL036W"	"17_221_3eyx.1.A_5b3e5d23732c1e5f3345fede"	"NA"	"NA"	17	221	"Wild"	"0.0773"
"YNL262W"	"31_1186_4m8o.1.A_5b2500927aaa0d62c87070aa"	"NA"	"NA"	31	1186	"Wild"	"0.5444"
"YDL040C"	"37_480_5lj3.1.T_5b446f868fd6f97a8eb97d53"	"NA"	"NA"	37	480	"Wild"	"0.1152"
"YDL040C"	"23_854_4xnh.1.A_5b446f868fd6f97a8eb97d4f"	"NA"	"NA"	23	854	"Wild"	"0.4139"
"YKL045W"	"55_511_5exr.2.B_5b3dcf4a732c1e5bcb02bcae"	"NA"	"NA"	55	511	"Wild"	"0.7227"
"YDR001C"	"27_751_5n6n.1.C_5b42d5b9732c1e9282c2f159"	"NA"	"NA"	27	751	"Wild"	"0.6786"
